order_id,product_id,user_id,quantity,price,timestamp
58598,426,2940,10,811.64,2023-12-09
58599,434,5025,2,148.45,2023-12-08
58600,173,1213,5,130.47,2023-02-12
58601,385,1940,2,691.1,2023-10-01
58602,137,9659,1,249.1,2023-10-12
58603,258,2173,7,798.94,2023-07-22
58604,818,1512,2,603.63,2023-10-01
58605,255,6438,1,484.58,2023-03-26
58606,527,876,5,586.39,2023-09-23
58607,393,3453,9,116.56,2023-12-25
58608,237,2432,8,389.9,2023-04-20
58609,883,1856,9,824.92,2023-10-27
58610,71,1664,3,425.43,2023-09-06
58611,91,9208,5,85.81,2023-10-08
58612,656,3220,4,919.86,2023-09-07
58613,709,7636,7,127.75,2023-02-04
58614,541,626,3,860.6,2023-03-04
58615,448,9128,6,331.9,2023-07-01
58616,478,8110,6,991.08,2023-07-17
58617,678,8011,4,746.1,2023-03-16
58618,284,4927,8,109.68,2023-10-24
58619,796,9512,5,415.25,2023-03-07
58620,384,2105,2,979.25,2023-11-02
58621,525,4899,8,308.98,2023-11-18
58622,943,574,7,946.7,2023-08-15
58623,528,6274,1,585.73,2023-08-17
58624,369,5201,1,400.84,2023-10-01
58625,307,7227,9,769.14,2023-07-25
58626,5,4976,10,354.87,2023-02-24
58627,351,8561,6,556.95,2023-12-03
58628,702,6538,3,72.22,2023-01-17
58629,907,9328,10,965.74,2023-08-07
58630,857,6911,3,780.17,2023-03-06
58631,30,7144,5,102.06,2023-04-09
58632,26,8348,5,321.26,2023-01-23
58633,368,5228,2,945.88,2023-09-11
58634,927,7123,2,380.6,2023-06-16
58635,781,3746,8,436.5,2023-07-24
58636,601,7781,8,931.5,2023-12-20
58637,343,6741,3,382.69,2023-07-01
58638,488,5208,7,913.83,2023-03-07
58639,998,5732,2,87.66,2023-10-06
58640,351,3744,4,844.61,2023-03-03
58641,803,9697,6,930.36,2023-08-27
58642,972,4044,1,674.51,2023-07-05
58643,989,7970,7,162.04,2023-06-10
58644,516,929,7,11.05,2023-02-28
58645,669,3421,9,122.66,2023-02-23
58646,447,5884,3,265.93,2023-07-22
58647,68,8318,3,378.95,2023-05-02
58648,362,9118,6,350.55,2023-12-11
58649,445,6592,7,235.13,2023-11-16
58650,201,9597,3,684.17,2023-11-08
58651,70,5016,10,572.49,2023-07-13
58652,713,9470,9,396.86,2023-04-06
58653,282,2550,1,371.81,2023-05-07
58654,470,2235,4,949.3,2023-07-04
58655,983,5702,8,235.81,2023-05-15
58656,157,4946,10,917.89,2023-01-02
58657,993,9249,1,359.73,2023-02-10
58658,309,9853,1,620.45,2023-09-03
58659,137,6647,10,391.29,2023-01-05
58660,293,6117,2,417.41,2023-02-18
58661,414,3598,7,111.37,2023-04-01
58662,428,7377,2,433.72,2023-08-19
58663,225,4450,1,831.73,2023-04-13
58664,575,324,8,883.81,2023-03-22
58665,350,6032,6,387.89,2023-06-06
58666,995,3175,8,142.58,2023-10-26
58667,746,1862,6,848.7,2023-06-08
58668,783,8303,4,986.69,2023-06-18
58669,741,2017,10,757.14,2023-09-02
58670,558,8677,1,81.9,2023-03-01
58671,27,5101,2,617.86,2023-02-09
58672,384,3125,6,810.06,2023-09-01
58673,606,8513,4,400.71,2023-12-03
58674,449,9721,4,631.11,2023-04-12
58675,379,4637,8,445.31,2023-01-25
58676,973,6212,3,538.07,2023-09-12
58677,207,5095,9,837.81,2023-03-21
58678,219,7567,9,397.94,2023-12-05
58679,592,5619,3,72.24,2023-02-18
58680,981,4879,10,99.94,2023-07-03
58681,993,6505,10,771.65,2023-11-01
58682,433,9878,8,422.46,2023-11-06
58683,987,4495,7,980.93,2023-07-23
58684,306,4974,7,983.49,2023-09-27
58685,667,9233,8,393.58,2023-09-11
58686,422,82,9,44.2,2023-06-28
58687,280,5163,10,777.84,2023-03-15
58688,592,5708,6,990.89,2023-04-12
58689,679,3019,7,45.67,2023-08-11
58690,117,6073,2,772.1,2023-12-28
58691,543,6088,9,867.69,2023-10-09
58692,629,9040,9,332.5,2023-05-28
58693,228,8711,4,354.23,2023-12-03
58694,780,4281,7,689.33,2023-06-18
58695,517,2782,3,374.67,2023-12-08
58696,366,3927,4,734.49,2023-12-11
58697,353,4752,6,516.28,2023-08-11
58698,336,3251,1,759.16,2023-01-19
58699,816,583,7,687.35,2023-08-18
58700,355,4631,4,734.62,2023-09-10
58701,805,5722,8,317.06,2023-07-12
58702,563,841,9,378.39,2023-06-09
58703,150,895,4,787.55,2023-07-22
58704,671,2073,8,133.88,2023-01-18
58705,602,2156,1,978.0,2023-12-04
58706,945,8540,4,203.1,2023-09-09
58707,176,5189,8,83.44,2023-06-23
58708,11,3163,8,648.21,2023-08-16
58709,820,2829,7,766.79,2023-04-14
58710,363,5828,10,267.78,2023-09-08
58711,602,303,1,430.73,2023-09-03
58712,769,5829,9,874.76,2023-03-10
58713,248,4567,1,642.05,2023-11-04
58714,562,7282,9,685.53,2023-08-14
58715,928,768,7,303.62,2023-02-24
58716,18,2099,9,832.59,2023-10-21
58717,573,7703,5,106.42,2023-10-12
58718,717,170,7,232.05,2023-01-06
58719,418,5746,1,99.76,2023-07-28
58720,390,6381,10,637.43,2023-05-13
58721,635,822,7,927.45,2023-11-08
58722,493,7263,5,299.21,2023-06-16
58723,432,7331,2,215.83,2023-02-18
58724,849,7102,7,123.94,2023-06-14
58725,658,3628,6,778.53,2023-01-19
58726,843,9831,4,726.32,2023-10-15
58727,78,2180,10,310.5,2023-11-21
58728,731,4282,4,403.79,2023-12-11
58729,518,1723,10,879.84,2023-06-08
58730,632,2886,3,299.11,2023-09-10
58731,297,1698,9,746.1,2023-09-03
58732,467,9459,9,251.99,2023-09-07
58733,519,2521,2,223.32,2023-01-01
58734,966,4575,6,77.93,2023-01-03
58735,539,5038,6,419.17,2023-02-21
58736,141,5070,7,118.57,2023-06-13
58737,969,5149,7,443.21,2023-03-24
58738,778,5382,4,151.68,2023-07-17
58739,232,9804,7,872.82,2023-06-24
58740,377,3031,6,842.67,2023-07-01
58741,984,9544,8,500.03,2023-07-02
58742,414,1206,3,58.17,2023-06-14
58743,155,4893,3,308.99,2023-06-18
58744,753,4238,9,417.66,2023-05-23
58745,184,2216,9,402.26,2023-01-16
58746,80,3804,1,199.6,2023-09-21
58747,542,9744,8,844.13,2023-11-28
58748,99,2947,5,433.2,2023-02-22
58749,698,6895,4,74.08,2023-09-09
58750,124,9076,2,25.29,2023-07-04
58751,138,2747,4,472.91,2023-11-15
58752,700,2821,9,721.44,2023-08-04
58753,819,5190,7,170.42,2023-03-01
58754,164,4322,10,717.23,2023-06-26
58755,913,5737,10,498.17,2023-08-24
58756,111,1053,2,583.11,2023-11-04
58757,966,6270,3,779.04,2023-08-18
58758,435,8301,10,505.8,2023-08-28
58759,817,6952,4,778.93,2023-04-02
58760,743,5487,9,878.32,2023-02-04
58761,31,3069,3,847.56,2023-09-10
58762,88,3134,8,282.67,2023-04-07
58763,301,5505,2,153.76,2023-05-22
58764,237,6489,6,343.19,2023-01-25
58765,678,6601,8,234.33,2023-09-19
58766,784,5662,3,936.32,2023-01-20
58767,179,579,7,224.37,2023-05-14
58768,885,700,7,700.74,2023-03-27
58769,859,2852,10,947.27,2023-12-10
58770,701,3486,3,587.63,2023-06-16
58771,635,3485,1,936.92,2023-07-01
58772,627,7294,6,703.48,2023-09-07
58773,117,5977,7,25.51,2023-11-01
58774,939,857,10,352.41,2023-03-08
58775,862,8116,3,177.76,2023-09-02
58776,417,6894,3,875.08,2023-07-20
58777,826,4775,3,175.1,2023-02-21
58778,164,1357,10,970.98,2023-12-28
58779,334,5875,9,691.39,2023-04-24
58780,18,3559,8,571.28,2023-06-03
58781,697,3801,9,849.65,2023-12-04
58782,753,2952,5,339.3,2023-07-04
58783,732,9600,2,877.67,2023-10-22
58784,774,2198,10,133.63,2023-02-06
58785,313,6024,10,384.06,2023-04-20
58786,509,8954,9,925.43,2023-06-18
58787,342,5244,1,621.28,2023-03-19
58788,132,1757,8,818.95,2023-06-19
58789,352,515,3,382.17,2023-03-04
58790,492,2840,3,768.74,2023-07-17
58791,683,6038,8,609.86,2023-01-16
58792,540,5710,9,221.47,2023-05-22
58793,251,5314,2,284.01,2023-10-03
58794,390,1286,6,171.21,2023-08-27
58795,193,927,10,157.47,2023-01-28
58796,92,42,6,694.89,2023-12-16
58797,57,1507,1,800.49,2023-05-19
58798,116,6726,6,44.14,2023-04-07
58799,368,4223,3,437.04,2023-09-18
58800,962,3712,4,773.24,2023-02-03
58801,496,5666,10,553.36,2023-02-03
58802,636,3981,2,25.65,2023-07-09
58803,674,6619,8,378.8,2023-11-12
58804,194,6773,7,568.66,2023-04-21
58805,574,9203,1,674.66,2023-05-08
58806,205,6011,7,368.15,2023-01-11
58807,873,9532,7,868.96,2023-10-23
58808,453,1018,2,465.13,2023-07-28
58809,864,2751,2,658.69,2023-03-11
58810,659,3655,10,896.93,2023-05-24
58811,388,2715,4,275.72,2023-12-25
58812,347,5547,4,751.22,2023-04-12
58813,961,5543,2,241.23,2023-03-09
58814,466,408,10,32.52,2023-10-22
58815,208,8379,2,261.49,2023-07-25
58816,3,6492,6,625.56,2023-10-17
58817,133,659,1,64.36,2023-01-26
58818,588,9478,2,554.31,2023-12-03
58819,330,5344,1,555.09,2023-12-15
58820,827,572,2,289.47,2023-10-20
58821,504,6066,10,990.31,2023-05-15
58822,262,443,1,335.29,2023-12-06
58823,839,6739,8,916.18,2023-11-10
58824,109,9878,1,87.32,2023-10-11
58825,511,5283,5,576.42,2023-11-19
58826,13,6393,4,715.14,2023-01-26
58827,279,4354,9,665.97,2023-04-19
58828,729,3607,6,102.39,2023-06-20
58829,368,1142,7,273.9,2023-02-12
58830,99,477,7,616.13,2023-09-01
58831,946,3408,7,317.6,2023-10-05
58832,172,135,7,283.29,2023-02-01
58833,92,304,10,106.86,2023-12-07
58834,355,3298,4,378.36,2023-06-16
58835,357,3495,4,220.03,2023-10-11
58836,439,8287,10,37.39,2023-05-21
58837,909,3703,10,95.68,2023-10-26
58838,833,1475,5,187.85,2023-05-13
58839,358,7374,4,140.28,2023-09-06
58840,358,9783,9,719.91,2023-05-08
58841,591,8946,9,687.97,2023-04-06
58842,649,1042,10,420.29,2023-07-12
58843,122,8370,9,458.27,2023-12-04
58844,709,617,4,921.51,2023-03-25
58845,226,1405,6,942.44,2023-08-13
58846,913,1355,3,594.12,2023-04-15
58847,251,152,8,609.71,2023-03-14
58848,787,1878,7,241.2,2023-01-21
58849,513,9943,3,154.21,2023-09-13
58850,695,2756,8,996.93,2023-11-01
58851,326,2502,8,845.77,2023-02-24
58852,188,8671,3,350.99,2023-08-23
58853,211,990,8,650.85,2023-01-21
58854,63,5798,7,918.13,2023-04-15
58855,141,2254,7,516.24,2023-08-23
58856,957,1455,3,297.14,2023-01-26
58857,626,9204,10,579.54,2023-06-02
58858,265,8622,6,920.12,2023-02-06
58859,179,8611,5,597.12,2023-08-08
58860,682,5224,6,435.03,2023-05-05
58861,655,5348,8,688.49,2023-02-17
58862,377,726,7,242.15,2023-10-21
58863,617,5165,2,513.07,2023-01-26
58864,897,3186,5,260.34,2023-08-24
58865,818,7960,4,888.04,2023-11-26
58866,319,4558,10,339.25,2023-11-03
58867,233,9045,7,907.09,2023-02-16
58868,145,453,2,221.41,2023-07-21
58869,308,2425,6,809.33,2023-02-17
58870,610,787,8,383.24,2023-11-18
58871,445,2536,5,301.75,2023-12-01
58872,341,514,8,36.61,2023-04-03
58873,73,5760,6,917.37,2023-01-08
58874,371,6295,1,366.39,2023-09-23
58875,271,3285,8,713.55,2023-02-23
58876,403,2862,10,928.55,2023-07-07
58877,666,4128,1,323.22,2023-09-18
58878,478,3192,9,187.16,2023-01-09
58879,829,9933,9,741.11,2023-11-22
58880,4,2960,1,584.23,2023-04-28
58881,368,2720,9,758.24,2023-11-09
58882,244,361,1,143.49,2023-10-24
58883,751,1512,6,42.34,2023-08-04
58884,968,3013,5,894.63,2023-07-13
58885,369,9705,6,333.3,2023-01-21
58886,26,9351,2,59.07,2023-07-15
58887,697,5166,2,731.84,2023-07-01
58888,297,4818,2,683.39,2023-03-13
58889,425,574,2,606.33,2023-12-17
58890,770,8640,10,366.3,2023-05-03
58891,535,1707,5,905.79,2023-09-11
58892,785,9340,4,219.56,2023-10-10
58893,799,2773,4,565.11,2023-03-16
58894,155,5665,9,612.63,2023-05-13
58895,922,491,3,731.78,2023-06-28
58896,729,8220,10,38.87,2023-07-03
58897,463,7113,3,160.27,2023-11-12
58898,588,3721,2,928.08,2023-07-12
58899,823,4055,10,147.87,2023-11-06
58900,476,1302,5,979.76,2023-11-11
58901,871,8966,10,802.45,2023-05-12
58902,57,1469,5,908.55,2023-11-24
58903,422,5963,7,661.65,2023-05-13
58904,334,2084,6,610.63,2023-01-05
58905,202,648,8,676.47,2023-12-03
58906,472,3948,5,154.72,2023-10-07
58907,484,7579,4,125.58,2023-09-12
58908,219,5565,5,328.6,2023-05-25
58909,603,9128,5,598.58,2023-02-17
58910,358,7318,2,160.3,2023-11-19
58911,397,9920,5,821.46,2023-03-03
58912,853,10,4,785.52,2023-03-10
58913,69,6345,1,271.78,2023-11-24
58914,737,9824,7,62.75,2023-12-22
58915,614,6006,9,663.72,2023-11-18
58916,736,3907,3,969.58,2023-03-25
58917,92,4450,8,665.15,2023-04-19
58918,377,7246,5,91.34,2023-08-12
58919,546,7541,7,118.3,2023-03-26
58920,559,3167,5,370.59,2023-02-20
58921,980,524,2,25.03,2023-06-23
58922,431,2450,4,378.67,2023-02-03
58923,226,8498,3,192.74,2023-09-13
58924,97,1829,9,277.79,2023-02-11
58925,982,9468,5,509.43,2023-11-10
58926,645,3284,6,677.14,2023-01-23
58927,886,1082,8,643.47,2023-09-25
58928,107,6797,1,921.61,2023-02-08
58929,829,2251,4,316.76,2023-09-27
58930,752,1245,2,37.08,2023-01-22
58931,643,1054,5,619.2,2023-03-04
58932,142,9931,4,22.46,2023-06-27
58933,17,4653,4,603.15,2023-01-21
58934,982,4164,3,308.18,2023-11-07
58935,814,9697,8,255.2,2023-01-02
58936,892,6488,10,277.49,2023-06-17
58937,531,1015,3,385.55,2023-06-18
58938,136,1397,2,184.3,2023-05-03
58939,15,2358,8,371.14,2023-03-18
58940,96,8311,3,911.76,2023-02-14
58941,686,3521,2,690.32,2023-11-24
58942,5,93,3,569.4,2023-04-28
58943,246,1176,1,84.2,2023-03-02
58944,288,8681,7,882.4,2023-11-24
58945,658,5602,5,548.98,2023-02-09
58946,911,9543,1,573.57,2023-11-18
58947,290,906,8,31.34,2023-11-11
58948,221,3578,1,880.82,2023-12-01
58949,420,9212,9,437.95,2023-05-27
58950,760,359,3,418.69,2023-05-21
58951,473,6336,10,337.66,2023-02-11
58952,507,887,7,77.41,2023-03-19
58953,80,6857,3,398.21,2023-07-24
58954,217,774,8,625.57,2023-03-10
58955,577,8283,10,917.57,2023-04-08
58956,558,7682,9,591.15,2023-12-22
58957,662,2767,8,438.31,2023-07-20
58958,362,2411,7,371.97,2023-09-25
58959,210,5534,1,452.99,2023-10-05
58960,302,5988,2,91.95,2023-06-10
58961,192,7466,7,317.81,2023-08-08
58962,822,4647,1,280.4,2023-08-03
58963,679,3364,8,793.63,2023-08-21
58964,573,1781,8,516.79,2023-07-22
58965,121,4227,8,277.27,2023-05-04
58966,569,9767,3,666.99,2023-03-17
58967,661,2745,7,697.41,2023-11-28
58968,483,6930,4,113.52,2023-03-04
58969,827,3503,7,614.76,2023-03-23
58970,974,7374,2,780.97,2023-05-04
58971,381,7057,7,553.57,2023-11-11
58972,740,6867,4,678.97,2023-08-18
58973,833,9903,6,75.45,2023-04-12
58974,177,6926,2,296.77,2023-02-21
58975,916,6127,1,997.7,2023-05-12
58976,116,3728,10,44.29,2023-10-05
58977,568,3262,3,938.24,2023-08-15
58978,800,2799,9,781.8,2023-11-04
58979,482,5654,1,703.78,2023-03-03
58980,89,4835,8,936.24,2023-11-28
58981,250,5108,5,35.1,2023-10-01
58982,360,1853,8,789.37,2023-12-07
58983,233,5670,6,526.08,2023-05-24
58984,360,4272,3,940.28,2023-05-24
58985,123,4448,5,112.9,2023-05-02
58986,921,4901,2,934.85,2023-10-09
58987,428,3435,2,876.39,2023-11-21
58988,182,3559,9,898.07,2023-12-07
58989,70,2312,10,686.48,2023-12-06
58990,270,7116,7,585.17,2023-09-26
58991,952,8030,2,873.42,2023-09-24
58992,587,7471,3,519.04,2023-11-13
58993,562,6030,10,142.97,2023-12-13
58994,89,6259,10,62.88,2023-05-24
58995,539,8746,10,628.05,2023-06-20
58996,677,2256,4,115.14,2023-06-25
58997,118,4263,1,679.71,2023-01-16
58998,712,9584,8,494.76,2023-08-13
58999,319,5458,8,737.11,2023-02-23
59000,750,3672,2,168.77,2023-06-11
59001,306,5840,1,258.52,2023-02-17
59002,157,9212,7,973.81,2023-06-26
59003,952,5567,8,311.61,2023-04-10
59004,54,7653,8,500.62,2023-12-09
59005,563,6546,1,825.57,2023-10-08
59006,33,6012,2,687.1,2023-09-13
59007,883,2332,9,670.65,2023-01-24
59008,392,8839,6,295.92,2023-02-21
59009,152,7777,5,507.59,2023-07-06
59010,309,5598,5,385.5,2023-12-04
59011,871,4263,3,436.46,2023-01-28
59012,804,2292,8,32.9,2023-04-04
59013,623,7551,5,209.87,2023-04-20
59014,545,3489,8,111.82,2023-08-27
59015,476,4674,7,453.56,2023-12-13
59016,994,6655,8,618.79,2023-04-09
59017,500,7419,1,568.0,2023-06-09
59018,649,8109,6,623.23,2023-11-23
59019,508,8520,10,173.52,2023-12-28
59020,898,1324,4,614.07,2023-01-03
59021,460,7964,4,446.74,2023-08-19
59022,812,1390,3,127.07,2023-02-13
59023,867,8146,4,922.41,2023-06-20
59024,297,526,4,196.71,2023-02-08
59025,778,8556,6,920.26,2023-06-12
59026,63,948,2,854.68,2023-05-21
59027,243,3552,3,443.73,2023-02-13
59028,290,9717,9,248.98,2023-03-22
59029,158,4572,3,419.47,2023-01-06
59030,427,6015,5,655.71,2023-06-01
59031,899,8772,4,382.89,2023-06-13
59032,484,5195,9,849.55,2023-11-27
59033,892,6429,4,874.01,2023-08-17
59034,759,455,8,725.92,2023-07-16
59035,991,9650,3,447.24,2023-09-27
59036,936,5611,9,476.33,2023-01-10
59037,396,5601,3,393.75,2023-01-16
59038,289,7092,10,242.95,2023-01-11
59039,792,1795,4,31.78,2023-11-07
59040,228,8111,7,849.75,2023-02-03
59041,43,3174,4,923.19,2023-03-21
59042,998,1845,9,376.64,2023-12-06
59043,339,2589,9,869.87,2023-01-21
59044,409,1794,3,470.13,2023-08-08
59045,306,6177,2,386.91,2023-11-27
59046,948,608,9,871.73,2023-02-14
59047,457,5446,3,228.64,2023-02-24
59048,142,8634,1,322.0,2023-12-26
59049,395,5726,9,708.53,2023-03-15
59050,809,4795,2,318.86,2023-12-05
59051,672,3471,3,743.62,2023-11-04
59052,791,3081,6,326.61,2023-08-05
59053,991,5591,3,795.82,2023-09-07
59054,85,9704,2,32.08,2023-02-15
59055,455,805,9,740.54,2023-07-14
59056,874,7639,4,21.94,2023-09-26
59057,961,2522,1,527.51,2023-08-07
59058,22,2217,5,588.13,2023-02-06
59059,475,72,8,184.19,2023-10-04
59060,110,2202,3,929.23,2023-10-09
59061,603,2701,2,560.79,2023-09-23
59062,680,5320,2,337.44,2023-06-06
59063,499,5130,10,404.58,2023-01-07
59064,753,5816,3,941.87,2023-12-10
59065,48,408,5,263.78,2023-01-07
59066,613,8653,1,713.66,2023-01-15
59067,543,2983,5,607.23,2023-06-03
59068,175,4450,5,577.2,2023-12-14
59069,732,1372,2,520.57,2023-06-01
59070,281,4599,4,342.95,2023-04-05
59071,357,1780,3,691.8,2023-04-08
59072,620,4350,2,148.49,2023-08-22
59073,782,5294,8,133.72,2023-05-25
59074,705,5060,3,309.99,2023-03-07
59075,495,7877,1,475.51,2023-04-16
59076,250,1030,2,957.41,2023-07-13
59077,196,6908,2,140.88,2023-11-20
59078,125,914,3,435.42,2023-02-04
59079,767,2675,4,236.72,2023-02-01
59080,304,2204,5,512.89,2023-01-07
59081,118,3768,5,518.89,2023-11-01
59082,206,7320,2,994.88,2023-08-10
59083,156,1087,9,297.3,2023-03-18
59084,407,2515,6,567.78,2023-01-07
59085,777,4687,8,414.91,2023-01-08
59086,300,3280,6,422.5,2023-07-05
59087,987,4463,3,863.77,2023-01-06
59088,514,5203,2,97.44,2023-10-11
59089,16,138,10,566.37,2023-12-18
59090,737,4810,5,98.0,2023-11-26
59091,818,8325,3,631.76,2023-06-19
59092,546,6630,4,533.13,2023-01-09
59093,165,3555,5,111.54,2023-06-05
59094,39,3840,7,812.14,2023-11-19
59095,184,7396,7,830.13,2023-06-03
59096,507,2949,5,696.07,2023-05-02
59097,896,3919,3,297.42,2023-07-08
59098,613,1566,10,650.76,2023-06-25
59099,907,4868,4,591.07,2023-01-19
59100,242,9013,3,550.25,2023-07-21
59101,178,1900,5,233.3,2023-01-28
59102,888,4402,6,746.94,2023-07-03
59103,485,4287,8,323.99,2023-11-10
59104,475,5707,8,976.29,2023-06-11
59105,604,7543,9,244.73,2023-11-24
59106,536,5558,3,636.32,2023-03-13
59107,571,3046,2,270.45,2023-05-06
59108,916,1388,8,376.42,2023-03-19
59109,970,6552,3,657.93,2023-04-12
59110,989,122,4,86.08,2023-04-26
59111,664,193,5,491.3,2023-01-06
59112,392,6162,10,34.37,2023-10-07
59113,653,9066,6,800.52,2023-02-19
59114,202,6793,4,111.3,2023-11-19
59115,185,3423,9,429.29,2023-04-05
59116,133,2059,10,593.71,2023-01-01
59117,683,1752,6,794.83,2023-11-16
59118,42,4655,6,498.05,2023-01-04
59119,414,3817,5,588.75,2023-07-14
59120,879,3059,5,191.87,2023-10-07
59121,776,1258,9,801.49,2023-04-26
59122,652,4015,8,201.11,2023-04-15
59123,799,5764,8,583.11,2023-02-06
59124,588,6862,7,394.51,2023-09-15
59125,141,5916,3,439.42,2023-03-20
59126,411,4683,6,633.03,2023-12-08
59127,138,43,5,852.5,2023-05-06
59128,556,3665,9,287.72,2023-12-23
59129,346,1377,5,941.2,2023-11-18
59130,166,771,3,652.73,2023-05-08
59131,573,1531,1,716.63,2023-11-19
59132,859,9397,10,83.81,2023-05-08
59133,743,3470,3,674.52,2023-12-03
59134,634,7935,10,263.02,2023-09-01
59135,839,7440,8,888.11,2023-11-25
59136,97,1822,6,257.82,2023-04-02
59137,53,4096,7,67.03,2023-09-06
59138,794,5367,3,766.89,2023-09-25
59139,899,4176,2,743.09,2023-04-14
59140,352,5539,10,601.01,2023-02-28
59141,659,7582,3,185.25,2023-09-28
59142,605,4464,3,433.21,2023-10-08
59143,141,3635,5,979.7,2023-01-11
59144,416,9656,10,321.91,2023-04-15
59145,281,239,3,842.29,2023-05-02
59146,265,7402,8,697.12,2023-10-17
59147,735,2295,2,211.1,2023-11-03
59148,233,9150,4,381.11,2023-11-07
59149,232,4731,7,574.84,2023-05-15
59150,612,1582,3,291.31,2023-04-08
59151,51,1177,5,971.31,2023-08-15
59152,530,6859,1,748.65,2023-04-14
59153,679,2266,5,315.78,2023-01-08
59154,225,9105,1,93.44,2023-01-02
59155,18,4697,10,929.45,2023-07-11
59156,393,6504,2,190.67,2023-02-19
59157,638,2134,6,676.32,2023-11-16
59158,502,2122,4,669.44,2023-07-14
59159,992,6364,4,586.11,2023-01-07
59160,189,3597,2,175.62,2023-11-24
59161,727,2213,3,762.83,2023-07-10
59162,885,5198,6,505.49,2023-04-25
59163,989,9047,9,278.09,2023-02-01
59164,15,9974,6,367.23,2023-06-16
59165,966,5333,9,227.06,2023-03-27
59166,404,2431,7,21.48,2023-02-21
59167,391,1678,1,404.21,2023-04-20
59168,820,2947,10,684.52,2023-09-04
59169,789,2543,10,714.02,2023-11-25
59170,40,4819,7,394.99,2023-04-15
59171,645,3538,1,297.77,2023-01-18
59172,225,823,8,619.65,2023-07-02
59173,910,5392,9,565.81,2023-04-14
59174,51,4544,3,648.9,2023-02-18
59175,977,5220,7,15.76,2023-04-22
59176,141,1068,7,342.27,2023-09-12
59177,492,2569,2,642.59,2023-08-26
59178,345,1141,7,532.41,2023-11-16
59179,555,5332,2,720.54,2023-01-21
59180,215,4246,10,855.03,2023-11-04
59181,762,3133,2,17.48,2023-04-27
59182,502,1823,9,756.37,2023-06-07
59183,833,3117,5,637.76,2023-12-18
59184,467,4465,1,663.18,2023-10-13
59185,640,5211,6,347.6,2023-10-09
59186,764,8564,2,449.91,2023-12-21
59187,981,8676,2,94.02,2023-06-03
59188,951,3499,7,696.74,2023-08-01
59189,173,3759,9,553.91,2023-03-01
59190,365,3903,9,679.0,2023-04-28
59191,388,7421,9,457.63,2023-01-20
59192,434,1301,4,23.43,2023-09-11
59193,99,4619,9,995.03,2023-04-19
59194,603,2046,1,471.44,2023-08-27
59195,518,2584,10,367.95,2023-04-19
59196,97,2863,1,47.81,2023-03-15
59197,591,174,2,832.55,2023-08-22
59198,698,7028,5,651.86,2023-10-14
59199,169,1713,5,899.43,2023-10-24
59200,449,4515,5,490.96,2023-11-06
59201,51,2405,9,68.99,2023-05-03
59202,954,4720,9,617.79,2023-04-25
59203,609,5903,3,927.45,2023-09-15
59204,184,4121,1,102.64,2023-11-03
59205,534,9041,1,872.29,2023-11-12
59206,335,5528,8,315.35,2023-11-11
59207,772,7788,10,460.52,2023-07-21
59208,449,3031,9,592.66,2023-11-06
59209,661,9781,3,608.9,2023-02-16
59210,347,3495,10,227.48,2023-03-18
59211,156,8999,3,538.61,2023-05-27
59212,584,8352,8,691.42,2023-02-06
59213,119,122,7,587.91,2023-02-12
59214,33,438,8,370.39,2023-04-23
59215,603,4956,7,969.26,2023-01-06
59216,903,6352,9,347.76,2023-11-19
59217,312,8567,8,612.01,2023-09-12
59218,695,1476,1,546.89,2023-06-25
59219,241,1962,1,392.03,2023-06-28
59220,175,8773,4,474.51,2023-03-24
59221,84,646,5,810.57,2023-04-08
59222,511,9409,8,834.8,2023-05-26
59223,586,988,3,899.91,2023-04-14
59224,727,411,1,995.39,2023-02-24
59225,758,4932,6,597.15,2023-01-02
59226,6,3796,9,604.47,2023-09-03
59227,266,1229,6,41.77,2023-09-07
59228,393,7676,4,335.78,2023-02-23
59229,240,9868,4,814.05,2023-03-22
59230,827,7485,3,623.07,2023-03-27
59231,23,5866,4,888.38,2023-06-23
59232,816,7922,3,469.95,2023-02-09
59233,300,8209,2,997.75,2023-08-22
59234,513,9286,1,61.45,2023-04-20
59235,87,9837,8,90.55,2023-03-01
59236,216,3277,3,722.42,2023-10-22
59237,745,3100,5,600.4,2023-08-11
59238,248,1770,8,933.53,2023-11-01
59239,382,3016,3,504.2,2023-04-04
59240,529,9963,3,212.31,2023-08-08
59241,857,7610,2,781.58,2023-03-25
59242,162,5007,9,703.73,2023-07-26
59243,478,2834,6,49.4,2023-11-20
59244,489,6073,1,897.81,2023-01-01
59245,376,7972,5,41.5,2023-04-09
59246,178,9381,5,226.86,2023-02-08
59247,433,1606,8,390.81,2023-11-05
59248,638,6569,1,159.47,2023-02-10
59249,524,7999,6,116.67,2023-04-10
59250,186,3707,10,589.21,2023-02-02
59251,312,1754,6,71.36,2023-07-05
59252,185,8797,9,280.04,2023-11-25
59253,541,9279,1,692.59,2023-05-28
59254,166,1080,6,435.28,2023-11-01
59255,516,9133,10,859.93,2023-11-26
59256,379,7722,9,430.07,2023-03-01
59257,279,4624,4,795.02,2023-11-05
59258,604,3024,8,320.53,2023-10-24
59259,92,4322,1,825.05,2023-11-01
59260,231,1554,5,775.9,2023-11-26
59261,242,3948,4,813.47,2023-09-23
59262,762,8779,7,709.96,2023-12-07
59263,346,7588,1,115.33,2023-02-01
59264,538,5511,8,846.74,2023-08-25
59265,583,8378,6,579.14,2023-11-04
