Exchange ID,ticker,Name,Market Cap,Country,IPO Year,Sector,Industry
1,ATI,Allegheny Technologies Incorporated Common Stock,1945627241,United States,,Basic Industries,Steel/Iron Ore
1,ATIP,ATI Physical Therapy Inc. Class A Common Stock,714060950,,2020,Health Care,Managed Health Care
1,ATKR,Atkore Inc. Common Stock,5073365761,United States,2016,Technology,Electrical Products
1,ATMR,Altimar Acquisition Corp. II Class A Ordinary Shares,429525000,,2021,Capital Goods,Metal Fabrications
1,ATO,Atmos Energy Corporation Common Stock,12678447720,United States,,Public Utilities,Oil/Gas Transmission
1,ATR,AptarGroup Inc. Common Stock,7882137672,United States,,Capital Goods,Office Equipment/Supplies/Services
1,ATTO,Atento S.A. Ordinary Shares,347400000,,2014,Public Utilities,Telecommunications Equipment
1,ATUS,Altice USA Inc. Class A Common Stock,6851629918,United States,2017,Public Utilities,Telecommunications Equipment
1,AU,AngloGold Ashanti Limited Common Stock,7992163261,South Africa,,Basic Industries,Precious Metals
1,AUD,Audacy Common Stock,389030901,United States,,Consumer Services,Broadcasting
1,AUS,Austerlitz Acquisition Corporation I Class A Ordinary Shares,965014300,,2021,,
1,AUY,Yamana Gold Inc. Ordinary Shares (Canada),3775575440,Canada,,,
1,AVA,Avista Corporation Common Stock,2890175044,United States,,Public Utilities,Power Generation
1,AVAL,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),5993593611,,2014,Finance,Commercial Banks
1,AVAN,Avanti Acquisition Corp. Class A Ordinary Shares,738750000,Cayman Islands,2020,Finance,Business Services
1,AVB,AvalonBay Communities Inc. Common Stock,34218359570,United States,,Consumer Services,Real Estate Investment Trusts
1,AVD,American Vanguard Corporation Common Stock ($0.10 Par Value),464930761,United States,,Basic Industries,Agricultural Chemicals
1,AVK,Advent Convertible and Income Fund,620763492,United States,2003,Finance,Trusts Except Educational Religious and Charitable
1,AVLR,Avalara Inc. Common Stock,12494158469,United States,2018,Technology,EDP Services
1,AVNS,Avanos Medical Inc. Common Stock,1425358829,United States,2014,Health Care,Industrial Specialties
1,AVNT,Avient Corporation Common Stock,5102474263,United States,,Basic Industries,Major Chemicals
1,AVTR,Avantor Inc. Common Stock,23981964768,,2019,Basic Industries,Industrial Specialties
1,AVTR^A,Avantor Inc. Series A Mandatory Convertible Preferred Stock,,,,,
1,AVY,Avery Dennison Corporation Common Stock,17604824813,United States,,Miscellaneous,Office Equipment/Supplies/Services
1,AVYA,Avaya Holdings Corp. Common Stock,1666330076,,,Technology,Retail: Computer Software & Peripheral Equipment
1,AWF,Alliancebernstein Global High Income Fund,1042516795,United States,1993,Finance,Trusts Except Educational Religious and Charitable
1,AWI,Armstrong World Industries Inc Common Stock,5463030755,United States,,,
1,AWK,American Water Works Company Inc. Common Stock,31976058933,United States,2008,Public Utilities,Water Supply
1,AWP,Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest,553443522,United States,2007,Finance,Trusts Except Educational Religious and Charitable
1,AWR,American States Water Company Common Stock,3611626721,United States,,Public Utilities,Water Supply
1,AX,Axos Financial Inc. Common Stock,3351366982,United States,2018,Finance,Savings Institutions
1,AXH,Industrial Human Capital Inc.,0,,,,
1,AXL,American Axle & Manufacturing Holdings Inc. Common Stock,1113232832,United States,,Capital Goods,Auto Parts:O.E.M.
1,AXP,American Express Company Common Stock,1.29374E+11,United States,,Finance,Finance: Consumer Services
1,AXR,AMREP Corporation Common Stock,116134737,United States,,Consumer Services,Homebuilding
1,AXS,Axis Capital Holdings Limited Common Stock,4428561214,Bermuda,2003,Finance,Property-Casualty Insurers
1,AXS^E,Axis Capital Holdings Limited Depositary Shares each representing 1/100th interest in a share of a 5.50% Series E Preferred Shares,,Bermuda,,,
1,AXTA,Axalta Coating Systems Ltd. Common Shares,7467076523,United States,2014,Basic Industries,Paints/Coatings
1,AYI,Acuity Brands Inc. ,7011750482,United States,,Consumer Durables,Building Products
1,AYX,Alteryx Inc. Class A Common Stock,4325815657,United States,2017,Technology,Computer Software: Prepackaged Software
1,AZEK,The AZEK Company Inc. Class A Common Stock,6563662383,United States,2020,,
1,AZO,AutoZone Inc. Common Stock,41999247245,United States,,,
1,AZRE,Azure Power Global Limited Equity Shares,876818209,India,2016,Public Utilities,Electric Utilities: Central
1,AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),1594813786,Brazil,2017,Transportation,Air Freight/Delivery Services
1,AZZ,AZZ Inc.,1316000260,United States,,Capital Goods,Industrial Machinery/Components
1,B,Barnes Group Inc. Common Stock,2333919268,United States,,Capital Goods,Office Equipment/Supplies/Services
1,BA,Boeing Company (The) Common Stock,1.20514E+11,United States,,Capital Goods,Aerospace
1,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,3.39027E+11,China,2014,Consumer Services,Catalog/Specialty Distribution
1,BAC,Bank of America Corporation Common Stock,3.84085E+11,United States,,Finance,Major Banks
1,BAC^B,Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 6.000% Non-Cumulative Preferred Stock Series GG,,United States,,,
1,BAC^E,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,,United States,,,
1,BAC^K,Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.875% Non- Cumulative Preferred Stock Series HH,,United States,,,
1,BAC^L,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,,United States,,,
1,BAC^M,Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series KK,,United States,,,
1,BAC^N,Bank of America Corporation Depositary shares each representing 1/1000th interest in a share of 5.000% Non-Cumulative Preferred Stock Series LL,,United States,,,
1,BAC^O,Bank of America Corporation Depositary shares each representing 1/1000th interest in a share of 4.375% Non-Cumulative Preferred Stock Series NN,,United States,,,
1,BAC^P,Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 4.125% Non-Cumulative Preferred Stock Series PP,,United States,,,
1,BAC^Q,Bank of America Corporation Depositary shares each representing 1/1000th interest in a share of 4.250% Non-Cumulative Preferred Stock Series QQ,,United States,,,
1,BACA,Berenson Acquisition Corp. I Class A Common Stock,333558750,,2021,,
1,BAH,Booz Allen Hamilton Holding Corporation Common Stock,11170998010,United States,2010,Consumer Services,Professional Services
1,BAK,Braskem SA ADR,7654177205,Brazil,,Basic Industries,Major Chemicals
1,BALY,Bally's Corporation Common Stock,2035364610,,2019,Consumer Services,Recreational Products/Toys
1,BAM,Brookfield Asset Management Inc. Common Stock,91556239584,Canada,,Miscellaneous,Other Consumer Services
1,BAMH,Brookfield Finance Inc. 4.625% Subordinated Notes due October 16 2080,0,,2020,Consumer Services,Building operators
1,BAMI,Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes,0,,2020,Consumer Services,Building operators
1,BAMR,Brookfield Asset Management Reinsurance Partners Ltd. Class A Exchangeable Limited Voting Shares,1663519818,,2021,,
1,BANC,Banc of California Inc. Common Stock,1270064647,United States,,Finance,Major Banks
1,BANC^E,Banc of California Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.000% Non-Cumulative Perpetual Preferred Stock Series E,,United States,,,
1,BAP,Credicorp Ltd. Common Stock,8935212920,Peru,,Finance,Major Banks
1,BARK,BARK Inc. Class A Common Stock,801111514,,2020,Consumer Services,Department/Specialty Retail Stores
1,BAX,Baxter International Inc. Common Stock,40486071639,United States,,Health Care,Medical/Dental Instruments
1,BB,BlackBerry Limited Common Stock,4984023824,Canada,,,
1,BBAI,BigBear.ai Inc. Common Stock,1063774140,,2021,,
1,BBAR,Banco BBVA Argentina S.A. ADS,635123824,Argentina,,Finance,Commercial Banks
1,BBD,Banco Bradesco Sa American Depositary Shares,34494743076,Brazil,,Finance,Commercial Banks
1,BBDC,Barings BDC Inc. Common Stock,713904809,United States,,Finance,Investment Managers
1,BBDO,Banco Bradesco Sa American Depositary Shares (each representing one Common Share),29456185099,Brazil,,Finance,Commercial Banks
1,BBL,BHP Group PlcSponsored ADR,1.4319E+11,Australia,,Energy,Coal Mining
1,BBLN,Babylon Holdings Limited Class A Ordinary Shares,2615128569,United States,,,
1,BBN,BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,1531430875,United States,2010,Finance,Finance Companies
1,BBU,Brookfield Business Partners L.P. Limited Partnership Units ,3650933549,,2016,Capital Goods,Building Products
1,BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,38254048654,Spain,,Finance,Commercial Banks
1,BBW,Build-A-Bear Workshop Inc. Common Stock,345150022,United States,2004,Consumer Services,Recreational Products/Toys
1,BBWI,Bath & Body Works Inc.,19708072457,United States,,Miscellaneous,Diversified Commercial Services
1,BBY,Best Buy Co. Inc. Common Stock,24975032430,United States,,Consumer Services,Consumer Electronics/Video Chains
1,BC,Brunswick Corporation Common Stock,7397296722,United States,,Consumer Non-Durables,Recreational Products/Toys
1,BC^A,Brunswick Corporation 6.500% Senior Notes due 2048,,United States,,,
1,BC^B,Brunswick Corporation 6.625% Senior Notes due 2049,,United States,,,
1,BC^C,Brunswick Corporation 6.375% Notes due 2049,,United States,,,
1,BCAT,BlackRock Capital Allocation Trust Common Shares of Beneficial Interest,2129652993,United States,2020,Finance,Finance/Investors Services
1,BCC,Boise Cascade L.L.C. Common Stock,2626511291,United States,2013,,
1,BCE,BCE Inc. Common Stock,46984960000,Canada,,,
1,BCH,Banco De Chile Banco De Chile ADS,9157198393,Chile,,Finance,Commercial Banks
1,BCO,Brinks Company (The) Common Stock,3148311266,United States,,Miscellaneous,Diversified Manufacture
1,BCS,Barclays PLC Common Stock,41164728116,United Kingdom,,Finance,Commercial Banks
1,BCSF,Bain Capital Specialty Finance Inc. Common Stock,1018146919,United States,2018,Finance,Finance/Investors Services
1,BCX,BlackRock Resources Common Shares of Beneficial Interest,822221904,United States,2011,Finance,Finance/Investors Services
1,BDC,Belden Inc Common Stock,2833542883,United States,,Basic Industries,Telecommunications Equipment
1,BDJ,Blackrock Enhanced Equity Dividend Trust,1824693688,United States,2005,Finance,Finance Companies
1,BDN,Brandywine Realty Trust Common Stock,2306781944,United States,,Consumer Services,Real Estate Investment Trusts
1,BDX,Becton Dickinson and Company Common Stock,69577256883,United States,,Health Care,Medical/Dental Instruments
1,BDXB,Becton Dickinson and Company Depositary Shares each Representing a 1/20th Interest in a Share of 6.00% Mandatory Convertible Preferred Stock Series B,0,United States,,Health Care,Medical/Dental Instruments
1,BE,Bloom Energy Corporation Class A Common Stock,4155019772,,2018,Consumer Durables,Electrical Products
1,BEDU,Bright Scholar Education Holdings Limited American Depositary Shares each  representing one Class A Ordinary Share,202626698,China,2017,Miscellaneous,Other Consumer Services
1,BEKE,KE Holdings Inc American Depositary Shares (each representing three Class A Ordinary Shares),26330746931,China,2020,Finance,Real Estate
1,BEN,Franklin Resources Inc. Common Stock,17086123121,United States,,Finance,Investment Managers
1,BEP,Brookfield Renewable Partners L.P. ,9149552491,,,Public Utilities,Electric Utilities: Central
1,BEP^A,Brookfield Renewable Partners L.P. 5.25% Class A Preferred Limited Partnership Units Series 17,,,,,
1,BEPC,Brookfield Renewable Corporation Class A Subordinate Voting Shares ,5813646539,,2020,,
1,BEPH,Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes,0,,,,
1,BERY,Berry Global Group Inc. Common Stock,9759132000,United States,2012,Consumer Non-Durables,Plastic Products
1,BEST,BEST Inc. American Depositary Shares each representing one Class A Ordinary Share,427570000,Cayman Islands,2017,,
1,BF/A,Brown Forman Corporation,,United States,,,
1,BF/B,Brown Forman Corporation,,United States,,,
1,BFAM,Bright Horizons Family Solutions Inc. Common Stock,7055948122,United States,2013,Miscellaneous,Other Consumer Services
1,BFK,BlackRock Municipal Income Trust,681274543,United States,,Finance,Finance Companies
1,BFLY,Butterfly Network Inc. Class A Common Stock,1400525396,,2020,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
1,BFS,Saul Centers Inc. Common Stock,1209648000,United States,1993,Consumer Services,Real Estate Investment Trusts
1,BFS^D,Saul Centers Inc. Depositary Shares each representing 1/100th of a share of 6.125% Series D Cumulative Redeemable Preferred Stock,,United States,,,
1,BFS^E,Saul Centers Inc. Depositary shares each representing a 1/100th fractional interest in a share of 6.000% Series E Cumulative Redeemable Preferred Stock,,United States,,,
1,BFZ,BlackRock California Municipal Income Trust,460409323,United States,2001,Finance,Finance Companies
1,BG,Bunge Limited Bunge Limited,12212610495,United States,2001,Consumer Non-Durables,Packaged Foods
1,BGB,Blackstone Strategic Credit Fund Common Shares,615921828,,2012,Finance,Trusts Except Educational Religious and Charitable
1,BGH,Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,333669525,United States,2012,Finance,Investment Managers
1,BGIO,BlackRock 2022 Global Income Opportunity Trust Common Shares of Beneficial Interest,58329326,United States,2017,Finance,Finance Companies
1,BGR,BlackRock Energy and Resources Trust,284680846,United States,2004,Finance,Trusts Except Educational Religious and Charitable
1,BGS,B&G Foods Inc. B&G Foods Inc. Common Stock,1952747992,United States,,Consumer Non-Durables,Packaged Foods
1,BGSF,BGSF Inc. Common Stock,151376294,United States,,Technology,Diversified Commercial Services
1,BGSX,Build Acquisition Corp. Class A Common Stock,242500000,,2021,,
1,BGT,BlackRock Floating Rate Income Trust,319082494,United States,2004,Finance,Trusts Except Educational Religious and Charitable
1,BGX,Blackstone Long Short Credit Income Fund Common Shares,188075396,,2011,Finance,Trusts Except Educational Religious and Charitable
1,BGY,Blackrock Enhanced International Dividend Trust,640021142,United States,2007,Finance,Trusts Except Educational Religious and Charitable
1,BH,Biglari Holdings Inc. Class B Common Stock,440372083,United States,2018,Consumer Services,Restaurants
1,BHC,Bausch Health Companies Inc. Common Stock,8760483856,Canada,,,
1,BHE,Benchmark Electronics Inc. Common Stock,885539078,United States,,Technology,Electrical Products
1,BHG,Bright Health Group Inc. Common Stock,2733171033,,2021,Health Care,Medical Specialities
1,BHIL,Benson Hill Inc. Common Stock,1319415241,,2021,,Farming/Seeds/Milling
1,BHK,Blackrock Core Bond Trust Blackrock Core Bond Trust,884920499,United States,2001,Finance,Finance Companies
1,BHLB,Berkshire Hills Bancorp Inc. Common Stock,1345430170,United States,,Finance,Savings Institutions
1,BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),1.44757E+11,Australia,,Basic Industries,Precious Metals
1,BHR,Braemar Hotels & Resorts Inc. Common Stock,307679386,United States,2013,Consumer Services,Real Estate Investment Trusts
1,BHR^B,Braemar Hotels & Resorts Inc. 5.50% Series B Cumulative Convertible Preferred Stock par value $0.01 per share,,United States,,,
1,BHR^D,Braemar Hotels & Resorts Inc. 8.25% Series D Cumulative Preferred Stock  par value $0.01 per share,,United States,,,
